customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Country,State,City,ZipCode,LatLong,Latitude,Longitude,ChurnValue,ChurnScore,CLTV,ChurnReason
3212-KXOCR,Male,No,No,No,52.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,No,United States,California,Inglewood,90302.0,"33.975332, -118.355252",33.975332,-118.355252,0.0,66.0,4158.0,
4598-XLKNJ,Female,Yes,Yes,No,25.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Yes,United States,California,Inglewood,90303.0,"33.936291, -118.332639",33.936291,-118.332639,1.0,88.0,5337.0,Limited range of services
6380-ARCEH,Male,No,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,United States,California,Inglewood,90304.0,"33.936827, -118.359824",33.936827,-118.359824,0.0,77.0,2710.0,
3679-XASPY,Female,No,Yes,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,United States,California,Inglewood,90305.0,"33.958134, -118.330905",33.958134,-118.330905,0.0,26.0,5612.0,
7123-WQUHX,Male,No,No,No,38.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,No,United States,California,Santa Monica,90401.0,"34.015481, -118.493231",34.015481,-118.493231,0.0,63.0,4741.0,
5386-THSLQ,Female,Yes,Yes,No,66.0,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,United States,California,Santa Monica,90402.0,"34.035849, -118.503508",34.035849,-118.503508,0.0,28.0,6238.0,
3192-NQECA,Male,No,Yes,No,68.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,United States,California,Santa Monica,90403.0,"34.031529, -118.491156",34.031529,-118.491156,1.0,86.0,5034.0,Lack of affordable download/upload speed
6180-YBIQI,Male,No,No,No,5.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,United States,California,Santa Monica,90404.0,"34.026334, -118.474222",34.026334,-118.474222,0.0,61.0,4015.0,
6728-DKUCO,Female,No,Yes,Yes,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,United States,California,Santa Monica,90405.0,"34.005439, -118.477507",34.005439,-118.477507,0.0,21.0,4594.0,
9750-BOOHV,Female,No,No,No,32.0,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,United States,California,Torrance,90501.0,"33.833699, -118.314387",33.833699,-118.314387,0.0,60.0,3585.0,
8597-CWYHH,Male,No,No,No,43.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,United States,California,Torrance,90502.0,"33.833181, -118.292062",33.833181,-118.292062,0.0,53.0,5845.0,
2848-YXSMW,Male,No,Yes,Yes,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,United States,California,Torrance,90503.0,"33.840399, -118.353714",33.840399,-118.353714,0.0,23.0,5234.0,
0486-HECZI,Male,No,Yes,No,55.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,United States,California,Torrance,90504.0,"33.867257, -118.330794",33.867257,-118.330794,1.0,75.0,5154.0,Long distance charges
4549-ZDQYY,Female,No,No,No,52.0,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,United States,California,Torrance,90505.0,"33.807882, -118.347957",33.807882,-118.347957,0.0,28.0,6078.0,
5712-AHQNN,Female,No,No,No,43.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,United States,California,Whittier,90601.0,"34.007353, -118.033683",34.007353,-118.033683,0.0,65.0,3826.0,
4846-WHAFZ,Female,Yes,Yes,No,37.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,United States,California,Whittier,90602.0,"33.972119, -118.020188",33.972119,-118.020188,1.0,67.0,2793.0,Extra data charges
5256-SKJGO,Female,No,Yes,Yes,64.0,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,United States,California,Whittier,90603.0,"33.945318, -117.992066",33.945318,-117.992066,0.0,35.0,4850.0,
3071-VBYPO,Male,No,Yes,Yes,3.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,United States,California,Whittier,90604.0,"33.929704, -118.01208",33.929704,-118.01208,0.0,22.0,4648.0,
9560-BBZXK,Female,No,No,No,36.0,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,United States,California,Whittier,90605.0,"33.960891, -118.032222",33.960891,-118.032222,0.0,54.0,4871.0,
5299-RULOA,Female,No,Yes,Yes,10.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,United States,California,Whittier,90606.0,"33.976678, -118.065875",33.976678,-118.065875,1.0,87.0,5998.0,Price too high
8402-OOOHJ,Female,No,No,No,41.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,United States,California,Buena Park,90620.0,"33.845706, -118.012204",33.845706,-118.012204,0.0,59.0,5918.0,
9445-ZUEQE,Male,No,Yes,Yes,27.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,United States,California,Buena Park,90621.0,"33.874224, -117.993368",33.874224,-117.993368,0.0,28.0,3796.0,
1091-SOZGA,Female,No,Yes,Yes,56.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,United States,California,La Palma,90623.0,"33.850504, -118.039892",33.850504,-118.039892,0.0,43.0,4606.0,
2928-HLDBA,Female,No,No,No,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,United States,California,Cypress,90630.0,"33.818477, -118.038307",33.818477,-118.038307,0.0,47.0,5346.0,
0404-SWRVG,Male,No,No,No,3.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,United States,California,La Habra,90631.0,"33.940619, -117.9513",33.940619,-117.9513,1.0,76.0,4415.0,Product dissatisfaction
6497-TILVL,Female,No,Yes,Yes,7.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,United States,California,La Mirada,90638.0,"33.902045, -118.008961",33.902045,-118.008961,0.0,59.0,3097.0,
7219-TLZHO,Female,No,Yes,Yes,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,United States,California,Montebello,90640.0,"34.015217, -118.109962",34.015217,-118.109962,0.0,76.0,3172.0,
4622-YNKIJ,Male,No,No,No,33.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,United States,California,Norwalk,90650.0,"33.905963, -118.08263",33.905963,-118.08263,0.0,32.0,5087.0,
4412-YLTKF,Female,Yes,No,No,27.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,United States,California,Pico Rivera,90660.0,"33.989524, -118.089299",33.989524,-118.089299,1.0,95.0,4638.0,Service dissatisfaction
6734-PSBAW,Male,No,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,United States,California,Santa Fe Springs,90670.0,"33.933565, -118.062611",33.933565,-118.062611,0.0,59.0,5901.0,
3930-ZGWVE,Male,No,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,United States,California,Stanton,90680.0,"33.801869, -117.995068",33.801869,-117.995068,0.0,68.0,2484.0,
2639-UGMAZ,Male,Yes,No,No,71.0,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,United States,California,Artesia,90701.0,"33.867593, -118.080637",33.867593,-118.080637,0.0,68.0,5372.0,
2876-GZYZC,Female,No,No,No,13.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,United States,California,Cerritos,90703.0,"33.8681, -118.067402",33.8681,-118.067402,0.0,58.0,5886.0,
6207-WIOLX,Female,No,Yes,Yes,25.0,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,United States,California,Avalon,90704.0,"33.391181, -118.421305",33.391181,-118.421305,1.0,99.0,4190.0,Lack of self-service on Website
8587-XYZSF,Male,No,No,No,67.0,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,United States,California,Bellflower,90706.0,"33.887676, -118.127289",33.887676,-118.127289,0.0,63.0,6064.0,
3091-FYHKI,Male,No,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,United States,California,Harbor City,90710.0,"33.798266, -118.300237",33.798266,-118.300237,1.0,80.0,2301.0,Network reliability
2372-HWUHI,Male,No,No,No,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,United States,California,Lakewood,90712.0,"33.840524, -118.148403",33.840524,-118.148403,1.0,76.0,2570.0,Don't know
7799-LGRDP,Female,No,No,No,43.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,United States,California,Lakewood,90713.0,"33.847755, -118.112532",33.847755,-118.112532,0.0,79.0,2017.0,
7850-VWJUU,Female,No,No,No,23.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,United States,California,Lakewood,90715.0,"33.841027, -118.078097",33.841027,-118.078097,0.0,29.0,2221.0,
3774-VBNXY,Female,No,Yes,Yes,64.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,United States,California,Hawaiian Gardens,90716.0,"33.830431, -118.074071",33.830431,-118.074071,0.0,51.0,4557.0,
6217-KDYWC,Male,No,No,Yes,57.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,United States,California,Lomita,90717.0,"33.794209, -118.317354",33.794209,-118.317354,0.0,40.0,4393.0,
0390-DCFDQ,Female,Yes,Yes,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,United States,California,Los Alamitos,90720.0,"33.79499, -118.065591",33.79499,-118.065591,1.0,76.0,3964.0,Don't know
3146-MSEGF,Female,Yes,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,United States,California,Paramount,90723.0,"33.897122, -118.164432",33.897122,-118.164432,0.0,8.0,6102.0,
4080-OGPJL,Female,No,No,No,8.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,United States,California,San Pedro,90731.0,"33.736387, -118.284363",33.736387,-118.284363,1.0,66.0,2662.0,Don't know
1095-WGNGG,Female,No,Yes,No,61.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,United States,California,San Pedro,90732.0,"33.744119, -118.31448",33.744119,-118.31448,0.0,60.0,6311.0,
2636-SJDOU,Male,No,No,No,64.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,United States,California,Seal Beach,90740.0,"33.75462, -118.071128",33.75462,-118.071128,0.0,53.0,5044.0,
1131-QQZEB,Male,Yes,Yes,No,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,United States,California,Sunset Beach,90742.0,"33.719221, -118.073596",33.719221,-118.073596,0.0,52.0,4329.0,
5716-EZXZN,Female,No,Yes,Yes,65.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,United States,California,Surfside,90743.0,"33.728273, -118.085304",33.728273,-118.085304,0.0,59.0,5878.0,
6837-BJYDQ,Male,No,No,No,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,United States,California,Wilmington,90744.0,"33.782068, -118.262263",33.782068,-118.262263,0.0,33.0,2543.0,
2135-RXIHG,Male,No,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,United States,California,Carson,90745.0,"33.822295, -118.26411",33.822295,-118.26411,1.0,73.0,2600.0,Poor expertise of online support
6440-DKQGE,Male,No,No,Yes,30.0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,United States,California,Carson,90746.0,"33.859171, -118.252272",33.859171,-118.252272,0.0,30.0,4320.0,
3466-BYAVD,Male,No,Yes,Yes,15.0,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,United States,California,Long Beach,90802.0,"33.752524, -118.210737",33.752524,-118.210737,0.0,35.0,3128.0,
3780-YVMFA,Female,No,Yes,Yes,8.0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,United States,California,Long Beach,90803.0,"33.760458, -118.129725",33.760458,-118.129725,0.0,58.0,3123.0,
3874-EQOEP,Male,No,No,No,7.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,United States,California,Long Beach,90804.0,"33.783047, -118.1486",33.783047,-118.1486,1.0,94.0,2786.0,Poor expertise of phone support
1679-JRFBR,Female,No,Yes,Yes,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,United States,California,Long Beach,90805.0,"33.864622, -118.179626",33.864622,-118.179626,0.0,41.0,5192.0,
9073-ZZIAY,Male,No,Yes,Yes,62.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,United States,California,Long Beach,90806.0,"33.802664, -118.179971",33.802664,-118.179971,0.0,62.0,5769.0,
3077-RSNTJ,Female,No,Yes,Yes,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,United States,California,Long Beach,90807.0,"33.830099, -118.182239",33.830099,-118.182239,0.0,43.0,4293.0,
6551-GNYDG,Female,No,Yes,Yes,14.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,United States,California,Long Beach,90808.0,"33.823943, -118.111335",33.823943,-118.111335,0.0,46.0,2563.0,
9167-APMXZ,Female,No,No,No,22.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,United States,California,Long Beach,90810.0,"33.819814, -118.222416",33.819814,-118.222416,0.0,32.0,3549.0,
2749-CTKAJ,Male,No,Yes,Yes,22.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,United States,California,Long Beach,90813.0,"33.781086, -118.199049",33.781086,-118.199049,0.0,72.0,2173.0,
6371-NZYEG,Male,No,Yes,Yes,16.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,United States,California,Long Beach,90814.0,"33.771612, -118.143866",33.771612,-118.143866,0.0,77.0,5511.0,
7554-NEWDD,Male,No,No,No,10.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,United States,California,Long Beach,90815.0,"33.797638, -118.11662",33.797638,-118.11662,0.0,8.0,3611.0,
8992-VONJD,Female,No,No,Yes,13.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,United States,California,Long Beach,90822.0,"33.778436, -118.118648",33.778436,-118.118648,0.0,22.0,5156.0,
0867-MKZVY,Female,No,Yes,No,20.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,United States,California,Altadena,91001.0,"34.196837, -118.142236",34.196837,-118.142236,1.0,86.0,5719.0,Price too high
4482-EWFMI,Female,No,No,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,United States,California,Arcadia,91006.0,"34.137319, -118.029837",34.137319,-118.029837,0.0,43.0,3056.0,
4648-YPBTM,Male,No,No,No,53.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,United States,California,Arcadia,91007.0,"34.128284, -118.047732",34.128284,-118.047732,0.0,55.0,5644.0,
2907-ILJBN,Female,No,Yes,Yes,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,United States,California,Duarte,91010.0,"34.145695, -117.95982",34.145695,-117.95982,0.0,29.0,4047.0,
6345-FZOQH,Male,No,Yes,No,69.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,United States,California,La Canada Flintridge,91011.0,"34.234912, -118.153729",34.234912,-118.153729,0.0,54.0,5570.0,
3376-BMGFE,Female,No,No,No,4.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,United States,California,Monrovia,91016.0,"34.1528, -118.000482",34.1528,-118.000482,1.0,75.0,4287.0,Product dissatisfaction
5997-OPVFA,Male,No,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,United States,California,Montrose,91020.0,"34.2112, -118.230625",34.2112,-118.230625,0.0,54.0,6212.0,
3445-HXXGF,Male,Yes,Yes,No,58.0,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,United States,California,Sierra Madre,91024.0,"34.168686, -118.057505",34.168686,-118.057505,1.0,100.0,5444.0,Service dissatisfaction
1159-WFSGR,Female,No,Yes,Yes,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,United States,California,South Pasadena,91030.0,"34.110444, -118.156957",34.110444,-118.156957,0.0,62.0,3990.0,
7654-YWJUF,Male,No,Yes,No,43.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,United States,California,Sunland,91040.0,"34.282704, -118.312929",34.282704,-118.312929,0.0,51.0,4382.0,
1875-QIVME,Female,No,Yes,No,2.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,United States,California,Tujunga,91042.0,"34.296574, -118.244839",34.296574,-118.244839,1.0,83.0,4690.0,Lack of self-service on Website
6727-IOTLZ,Male,No,Yes,No,14.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,United States,California,Pasadena,91101.0,"34.146635, -118.139225",34.146635,-118.139225,0.0,52.0,2564.0,
0691-JVSYA,Female,No,Yes,No,53.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,United States,California,Pasadena,91103.0,"34.167465, -118.165327",34.167465,-118.165327,1.0,80.0,4328.0,Network reliability
5918-VUKWP,Female,No,No,No,32.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,United States,California,Pasadena,91104.0,"34.165383, -118.123752",34.165383,-118.123752,0.0,77.0,5358.0,
1744-JHKYS,Female,No,Yes,No,34.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,United States,California,Pasadena,91105.0,"34.13946, -118.166649",34.13946,-118.166649,0.0,72.0,3421.0,
